2025-02-17 20:40:30,623 - Epoch [70/100], Train Loss: 0.1033, Train Accuracy: 99.68%, Test Accuracy: 66.04%
2025-02-17 20:40:31,493 - Epoch [71/100], Train Loss: 0.0911, Train Accuracy: 99.03%, Test Accuracy: 66.21%
2025-02-17 20:40:32,529 - Epoch [72/100], Train Loss: 0.0664, Train Accuracy: 100.00%, Test Accuracy: 66.21%
2025-02-17 20:40:34,755 - Epoch [73/100], Train Loss: 0.0567, Train Accuracy: 99.84%, Test Accuracy: 66.72%
2025-02-17 20:40:37,048 - Epoch [74/100], Train Loss: 0.0522, Train Accuracy: 99.84%, Test Accuracy: 69.28%
2025-02-17 20:40:38,881 - Epoch [75/100], Train Loss: 0.0622, Train Accuracy: 99.35%, Test Accuracy: 65.87%
2025-02-17 20:40:41,305 - Epoch [76/100], Train Loss: 0.0509, Train Accuracy: 100.00%, Test Accuracy: 67.58%
2025-02-17 20:40:42,346 - Epoch [77/100], Train Loss: 0.0483, Train Accuracy: 99.84%, Test Accuracy: 65.53%
2025-02-17 20:40:44,871 - Epoch [78/100], Train Loss: 0.0522, Train Accuracy: 99.84%, Test Accuracy: 68.09%
2025-02-17 20:40:46,301 - Epoch [79/100], Train Loss: 0.0485, Train Accuracy: 100.00%, Test Accuracy: 65.02%
2025-02-17 20:40:48,300 - Epoch [80/100], Train Loss: 0.0581, Train Accuracy: 99.84%, Test Accuracy: 67.24%
2025-02-17 20:40:50,324 - Epoch [81/100], Train Loss: 0.0532, Train Accuracy: 99.52%, Test Accuracy: 62.80%
2025-02-17 20:40:52,057 - Epoch [82/100], Train Loss: 0.0544, Train Accuracy: 99.68%, Test Accuracy: 62.63%
2025-02-17 20:40:54,234 - Epoch [83/100], Train Loss: 0.0556, Train Accuracy: 99.52%, Test Accuracy: 66.04%
2025-02-17 20:40:56,496 - Epoch [84/100], Train Loss: 0.0344, Train Accuracy: 100.00%, Test Accuracy: 67.41%
2025-02-17 20:41:00,219 - Epoch [85/100], Train Loss: 0.0313, Train Accuracy: 100.00%, Test Accuracy: 68.26%
2025-02-17 20:41:02,408 - Epoch [86/100], Train Loss: 0.0316, Train Accuracy: 100.00%, Test Accuracy: 67.58%
2025-02-17 20:41:04,409 - Epoch [87/100], Train Loss: 0.0273, Train Accuracy: 100.00%, Test Accuracy: 67.24%
2025-02-17 20:41:06,318 - Epoch [88/100], Train Loss: 0.0282, Train Accuracy: 100.00%, Test Accuracy: 67.58%
2025-02-17 20:41:08,030 - Epoch [89/100], Train Loss: 0.0238, Train Accuracy: 100.00%, Test Accuracy: 67.92%
2025-02-17 20:41:09,552 - Epoch [90/100], Train Loss: 0.0213, Train Accuracy: 100.00%, Test Accuracy: 67.58%
2025-02-17 20:41:11,224 - Epoch [91/100], Train Loss: 0.0233, Train Accuracy: 100.00%, Test Accuracy: 67.06%
2025-02-17 20:41:12,895 - Epoch [92/100], Train Loss: 0.0210, Train Accuracy: 100.00%, Test Accuracy: 67.41%
2025-02-17 20:41:14,246 - Epoch [93/100], Train Loss: 0.0246, Train Accuracy: 100.00%, Test Accuracy: 66.89%
2025-02-17 20:41:15,416 - Epoch [94/100], Train Loss: 0.0248, Train Accuracy: 100.00%, Test Accuracy: 66.89%
2025-02-17 20:41:16,822 - Epoch [95/100], Train Loss: 0.0214, Train Accuracy: 100.00%, Test Accuracy: 66.72%
2025-02-17 20:41:18,054 - Epoch [96/100], Train Loss: 0.0207, Train Accuracy: 100.00%, Test Accuracy: 67.06%
2025-02-17 20:41:19,055 - Epoch [97/100], Train Loss: 0.0210, Train Accuracy: 100.00%, Test Accuracy: 67.58%
2025-02-17 20:41:20,574 - Epoch [98/100], Train Loss: 0.0204, Train Accuracy: 100.00%, Test Accuracy: 67.24%
2025-02-17 20:41:22,465 - Epoch [99/100], Train Loss: 0.0196, Train Accuracy: 100.00%, Test Accuracy: 66.55%
2025-02-17 20:41:24,066 - Epoch [100/100], Train Loss: 0.0238, Train Accuracy: 100.00%, Test Accuracy: 68.09%
2025-02-17 20:48:00,553 - Epoch [1/100], Train Loss: 1.2918, Train Accuracy: 53.90%, Test Accuracy: 63.86%
2025-02-17 20:48:01,028 - Epoch [2/100], Train Loss: 1.0655, Train Accuracy: 56.93%, Test Accuracy: 64.77%
2025-02-17 20:48:01,502 - Epoch [3/100], Train Loss: 0.9218, Train Accuracy: 61.90%, Test Accuracy: 66.14%
2025-02-17 20:48:01,979 - Epoch [4/100], Train Loss: 0.8746, Train Accuracy: 66.02%, Test Accuracy: 70.23%
2025-02-17 20:48:02,796 - Epoch [5/100], Train Loss: 0.8352, Train Accuracy: 68.18%, Test Accuracy: 71.82%
2025-02-17 20:48:04,299 - Epoch [6/100], Train Loss: 0.7550, Train Accuracy: 66.45%, Test Accuracy: 72.05%
2025-02-17 20:48:07,185 - Epoch [7/100], Train Loss: 0.7436, Train Accuracy: 70.13%, Test Accuracy: 68.86%
2025-02-17 20:48:08,733 - Epoch [8/100], Train Loss: 0.6882, Train Accuracy: 70.13%, Test Accuracy: 72.05%
2025-02-17 20:48:10,908 - Epoch [9/100], Train Loss: 0.6509, Train Accuracy: 71.00%, Test Accuracy: 71.36%
2025-02-17 20:48:11,922 - Epoch [10/100], Train Loss: 0.6714, Train Accuracy: 73.38%, Test Accuracy: 70.68%
2025-02-17 20:48:13,146 - Epoch [11/100], Train Loss: 0.6182, Train Accuracy: 75.32%, Test Accuracy: 70.68%
2025-02-17 20:48:14,904 - Epoch [12/100], Train Loss: 0.6213, Train Accuracy: 75.76%, Test Accuracy: 70.91%
2025-02-17 20:48:16,473 - Epoch [13/100], Train Loss: 0.6149, Train Accuracy: 77.92%, Test Accuracy: 70.68%
2025-02-17 20:48:18,049 - Epoch [14/100], Train Loss: 0.5991, Train Accuracy: 75.11%, Test Accuracy: 69.32%
2025-02-17 20:48:19,055 - Epoch [15/100], Train Loss: 0.5957, Train Accuracy: 75.76%, Test Accuracy: 69.77%
